answer,task_FEB,group_crl1_tr2_tr3,Text_A1_K2_G3,AKG,clues_per_text,traps_per_text,FNc_inst,FNRc_inst,FPRt_inst,clues_div_traps,text_length,completed_in_minutes,quiz_attempts_left,test_attempts_done,weekday,daytime,hlt_words,FNc,FPt,FPe,FNRc,FPRt,FPRe,hlt_symbols,clue_precision,clue_recall,trap_precision,trap_recall,FPR_words,FNR_words,FP_words,FN_words,clue_count,FPt_inst,groupId_or_goBefore,,clue_1,clue_2,clue_3,clue_4,clue_5,clue_6,clue_7,clue_8,clue_9,clue_10,clue_11,clue_12,clue_13,clue_14,clue_15,clue_16,trap_1,trap_2,trap_3,trap_4,trap_5,trap_6,trap_7,empty
1,1,2,1,Andorra,13,6,0,0,0.5,2.166666667,7805,3.755366667,2,1,4,11,54,2,20,12,0,0.260869565,0.010132502,0.044871795,0.532786885,0.9375,0.368852459,0.85443038,0.020657995,0.066666667,27,2,13,3,2oBTXGDHjPm7zwCZb,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1
1,1,2,3,Gastein,15,0,-1,-0.066666667,0,15,6796,3.7648,2,1,7,16,35,2,0,7,0,0.285714286,0.002454992,0.03267589,0,0,0,1,0.001782531,0.057142857,2,2,16,1,6NqqkYfXYX2ZhuHqB,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0
1,1,2,2,Kitzbuel,16,3,16,1,0,5.333333333,7294,3.823566667,2,1,3,17,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,tGPWX6HuaMJbZdwei,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,2,1,Andorra,13,6,-3,-0.230769231,0.166666667,2.166666667,7805,3.839983333,2,1,4,10,7,0,0,2,0,0.428571429,0.007364975,0.005897436,0.120218579,0.211538462,0,0,0.001530222,0,2,0,16,1,egcMEsSvpMB32veS8,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
1,1,2,3,Gastein,15,0,0,0,0,15,6796,3.843583333,2,1,3,14,14,7,0,0,0.028571429,0,0.004456328,0.011775096,0,0,0,1,0,0.2,0,7,15,0,bsWDyuByD7ft7MvGC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1,1,2,2,Kitzbuel,16,3,8,0.5,0,5.333333333,7294,3.8578,2,1,3,12,37,2,4,4,0.242424242,0.285714286,0.01309329,0.033730975,0.786764706,0.934497817,0.084558824,0.534883721,0.004882018,0.060606061,6,2,8,0,3kvitu4zhaQEchSkG,,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1,2,3,Gastein,15,0,15,1,0,15,6796,3.863966667,2,1,4,10,29,6,0,2,1,0,0,0.025022078,0,0,0,1,0,0.171428571,0,6,0,0,QZeNHg3vCHa4EcrmR,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,2,1,Andorra,13,6,-2,-0.153846154,0,2.166666667,7805,3.881416667,2,1,2,20,80,0,18,40,0,0,0.005347594,0.066666667,0.568306011,1,0.379781421,0.879746835,0.04055088,0,53,0,15,0,MjdyMGwEwg5EtHuaA,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
0,1,2,2,Kitzbuel,16,3,1,0.0625,0,5.333333333,7294,3.893216667,2,1,1,13,33,8,2,16,0,0,0.003565062,0.029891677,0.356617647,0.423580786,0.044117647,0.279069767,0.014646054,0.242424242,18,8,15,0,hZLhiCBrxR2NbwzZZ,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1,1,2,2,Kitzbuel,16,3,4,0.25,1,5.333333333,7294,3.90065,2,1,3,15,0,0,0,0,0.066666667,0.260869565,0.010132502,0,0,0,0,0,0,1,0,0,12,3,iLLqbLygGW4aZhnDr,,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1
1,1,2,3,Gastein,15,0,2,0.133333333,0,15,6796,3.90205,2,2,1,10,0,0,0,0,0.366666667,0.347826087,0.007014809,0,0,0,0,1,0,1,0,0,13,4,8DyBjyohxajWG6YYg,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0
1,1,2,3,Gastein,15,0,15,1,0,15,6796,3.96685,2,1,1,21,36,0,0,4,1,0,0,0.033706211,0,0,0,1,0.000891266,0,1,0,0,0,Cm8eDSuevrMKGeGaB,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,2,2,Kitzbuel,16,3,1,0.0625,0,5.333333333,7294,4.01975,2,1,3,16,32,4,2,4,0,0,0.004456328,0.028657617,0.713235294,0.847161572,0.040441176,0.255813953,0.002441009,0.121212121,3,4,15,0,XZdT8BQ6N4cuxRNK3,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
0,1,2,1,Andorra,13,6,13,1,0,2.166666667,7805,4.046666667,2,1,1,19,54,0,20,8,1,0,0,0.04474359,0.568306011,1,0.368852459,0.85443038,0.019127774,0,25,0,0,0,u5C5apZ4ZAjPQ5KL6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,2,1,Andorra,13,6,-1,-0.076923077,0,2.166666667,7805,4.153516667,2,1,1,11,27,11,8,9,0.085714286,0,0.003565062,0.017564103,0.568306011,1,0.368852459,0.85443038,0.013006886,0.5,17,15,14,0,Je9AJJ9RgRFcDb5qr,,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
0,1,2,1,Andorra,13,6,5,0.384615385,0,2.166666667,7805,4.155433333,2,1,3,13,38,2,4,12,0.171428571,0,0.001782531,0.031025641,0.505464481,0.889423077,0.101092896,0.234177215,0.009946442,0.133333333,13,4,8,0,dxrHa3kYJeGs7yiTN,,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,2,1,Andorra,13,6,0,0,0.833333333,2.166666667,7805,4.208216667,2,1,2,18,29,11,5,12,0.066666667,0.913043478,0.010132502,0.020769231,0.568306011,1,0.101092896,0.234177215,0.00841622,0.366666667,11,11,13,5,4qdBpETrRRhYgL3uu,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1
1,1,2,3,Gastein,15,0,2,0.133333333,0,15,6796,4.33165,2,1,2,14,0,0,0,0,0,0.869565217,0.010132502,0,0,0,0,1,0,1,0,0,13,4,uejMitR7ykRKxsobc,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0,1
1,1,2,2,Kitzbuel,16,3,16,1,0,5.333333333,7294,4.428566667,2,1,7,16,34,2,2,2,1,0,0,0.030165913,0.786764706,0.934497817,0.040441176,0.255813953,0.003254679,0.090909091,4,3,0,0,c6tZE2PmFnjGQGS3a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,2,2,Kitzbuel,16,3,3,0.1875,0.666666667,5.333333333,7294,4.4481,2,1,4,14,46,0,7,7,0,0.173913043,0.007794232,0.038941451,0.841911765,1,0.158088235,1,0.010577705,0,13,0,13,2,nCi5TzLdxQt7MtjCq,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0
0,1,2,2,Kitzbuel,16,3,1,0.0625,0.666666667,5.333333333,7294,4.464566667,1,1,3,12,34,5,3,4,0,1,0.006546645,0.030577266,0.746323529,0.886462882,0.073529412,0.465116279,0.004882018,0.151515152,6,5,15,2,88p54vnNGmiYvGEaL,,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0
0,1,2,1,Andorra,13,6,13,1,0,2.166666667,7805,4.47035,2,1,7,16,57,0,20,13,1,0,0,0.046410256,0.568306011,1,0.368852459,0.85443038,0.021423106,0,28,0,0,0,KGRXdt8caJn9Nmfb6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,2,1,Andorra,13,6,13,1,0,2.166666667,7805,4.529916667,2,1,3,11,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,aK3kyLtNcKevHD9EK,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,2,2,Kitzbuel,16,3,3,0.1875,0.333333333,5.333333333,7294,4.56315,2,1,3,16,0,0,0,0,0,0.086956522,0.006235386,0,0,0,0,0,0,1,0,0,13,1,7Hb99QsgFfYaThyWM,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
1,1,2,3,Gastein,15,0,0,0,0,15,6796,4.587916667,2,1,1,19,35,0,0,5,0.057142857,0,0.002673797,0.032528702,0,0,0,1,0,0,0,0,15,0,vZbYcoRdNsaZdTQj7,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
0,1,2,1,Andorra,13,6,-1,-0.076923077,0,2.166666667,7805,4.608633333,2,1,1,10,54,0,20,8,0.085714286,0,0.001782531,0.040641026,0.568306011,1,0.368852459,0.85443038,0.020657995,0,27,0,14,0,CfbQjSPGWjQuapdC2,,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1,1,2,2,Kitzbuel,16,3,0,0,0.666666667,5.333333333,7294,4.62915,2,1,4,15,35,0,0,2,0,1,0.018821604,0.031948444,0.841911765,1,0,0,0.001627339,0,2,0,16,2,fXEdo4ksDD6SHnfHx,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
1,1,2,1,Andorra,13,6,0,0,0.5,2.166666667,7805,4.649716667,2,1,4,10,0,0,0,0,0,0.782608696,0.031176929,0,0,0,0,0,0,1,0,0,13,3,SdP5odKsRbugj9rQG,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0
1,1,2,1,Andorra,13,6,13,1,0,2.166666667,7805,4.681783333,2,1,1,11,34,0,4,9,1,0,0,0.028076923,0.521857923,0.918269231,0.073770492,0.170886076,0.006120888,0,8,0,0,0,Snv9FzMhBA7Tod4K8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,2,3,Gastein,15,0,1,0.066666667,0,15,6796,4.72145,2,1,7,16,35,1,0,5,0.121212121,0,0,0.032970268,0,0,0,1,0.000891266,0.028571429,1,1,14,0,hWaCQuD8X9YSAAhYp,,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
1,1,2,2,Kitzbuel,16,3,16,1,0,5.333333333,7294,4.830116667,2,1,1,8,44,0,7,8,1,0,0,0.038530097,0.841911765,1,0.158088235,1,0.008950366,0,11,0,0,0,nQ7W4RiWc5xdFF8HN,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,2,3,Gastein,15,0,15,1,0,15,6796,4.931366667,2,1,2,14,43,0,0,13,1,0,0,0.038710627,0,0,0,1,0.007130125,0.028571429,8,1,0,0,3cKtyJLLQHa2BzaYt,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,2,2,Kitzbuel,16,3,8,0.5,0,5.333333333,7294,4.963733333,2,2,3,15,39,0,3,5,0.228571429,0,0.003565062,0.035650624,0.841911765,1,0.073529412,0.465116279,0.004882018,0,6,0,8,0,37eGiy5Z6yyTP7Awu,,1,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1
0,1,2,1,Andorra,13,6,-3,-0.230769231,0.5,2.166666667,7805,4.969733333,2,1,1,13,40,0,6,10,0,1,0.005728314,0.031923077,0.568306011,1,0.101092896,0.234177215,0.00841622,0,11,0,16,3,xqp2wYhQzH7BW3f7G,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1
1,1,2,3,Gastein,15,0,0,0,0,15,6796,5.035783333,2,1,1,17,37,0,0,6,0.060606061,0.714285714,0.007364975,0.0338534,0,0,0,1,0.001782531,0,2,0,15,1,irGQMifmBxzLsaWnd,,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
1,1,2,2,Kitzbuel,16,3,2,0.125,0,5.333333333,7294,5.038783333,2,1,7,20,38,2,5,4,0.057142857,0,0.002673797,0.030988619,0.797794118,0.947598253,0.117647059,0.744186047,0.006509357,0.060606061,8,2,14,0,SkokLjTDP7g8k7RKw,,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
0,1,2,1,Andorra,13,6,-2,-0.153846154,0,2.166666667,7805,5.048983333,2,2,7,16,57,0,20,13,0,0,0.00802139,0.046153846,0.568306011,1,0.368852459,0.85443038,0.023718439,0,31,0,15,0,f27c2bx5euQ3gYK5x,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1,1,2,3,Gastein,15,0,-1,-0.066666667,0,15,6796,5.119066667,2,1,1,22,37,0,0,7,0,1,0.006546645,0.033411834,0,0,0,1,0.003565062,0,4,0,16,3,QXJ6QbGTxgos5w4Qo,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
1,1,2,2,Kitzbuel,16,3,16,1,0,5.333333333,7294,5.129333333,2,1,7,16,40,0,4,4,1,0,0,0.035513506,0.841911765,1,0.084558824,0.534883721,0.005695688,0,7,0,0,0,vFRBNqtPfWvetnHaS,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,2,3,Gastein,15,0,0,0,0,15,6796,5.14635,2,1,4,10,37,0,0,5,0,0,0.005347594,0.033117457,0,0,0,1,0.000891266,0,1,0,15,0,Tfn5oPmqpWN2svriz,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1,1,2,3,Gastein,15,0,2,0.133333333,0,15,6796,5.15035,2,1,3,12,33,3,0,4,0,0.260869565,0.007794232,0.030615249,0,0,0,1,0.000891266,0.085714286,1,3,13,3,zZFjyRuNQbgo8tF9j,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0
0,1,2,1,Andorra,13,6,-2,-0.153846154,0,2.166666667,7805,5.32005,2,1,7,16,54,0,20,10,0,0,0.003565062,0.043717949,0.568306011,1,0.368852459,0.85443038,0.022188217,0,29,0,15,0,AuKzZXw9KK8KSzJ7k,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1,1,2,3,Gastein,15,0,15,1,0,15,6796,5.365816667,2,1,1,18,33,4,0,3,1,0,0,0.029437739,0,0,0,1,0.000891266,0.114285714,1,4,0,0,RzyCTZzyweLgHmWDX,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,2,2,Kitzbuel,16,3,1,0.0625,0,5.333333333,7294,5.371266667,2,1,1,13,36,2,3,2,0,0,0.003565062,0.031948444,0.801470588,0.951965066,0.073529412,0.465116279,0.004068348,0.060606061,5,2,15,0,7QnvQrzKDLAce2e9F,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
0,1,2,1,Andorra,13,6,-1,-0.076923077,0,2.166666667,7805,5.39705,1,3,1,9,40,0,5,12,0.028571429,0,0.003565062,0.032564103,0.530054645,0.932692308,0.112021858,0.259493671,0.010711553,0.066666667,14,2,14,0,AzWRQWmTH85D8vvnK,,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
1,1,2,1,Andorra,13,6,-3,-0.230769231,0.166666667,2.166666667,7805,5.418816667,2,1,1,14,51,0,16,9,0,0.428571429,0.003273322,0.040769231,0.568306011,1,0.295081967,0.683544304,0.019127774,0,25,0,16,1,TMSaw7i73reb2eSzS,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
1,1,2,2,Kitzbuel,16,3,2,0.125,0.666666667,5.333333333,7294,5.442066667,1,1,1,16,44,0,7,8,0.121212121,0.714285714,0.001636661,0.039215686,0.790441176,0.938864629,0.158088235,1,0.010577705,0,13,0,14,2,SQtNyjsSP7ttofbfD,,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0
0,1,2,1,Andorra,13,6,-1,-0.076923077,0,2.166666667,7805,5.44815,2,1,3,13,19,13,0,3,0.114285714,0,0.006238859,0.016025641,0.292349727,0.514423077,0.027322404,0.063291139,0.003825555,0.5,5,15,14,0,SuS5pubHwmAn59L5v,,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
0,1,2,1,Andorra,13,6,13,1,0,2.166666667,7805,5.461866667,2,1,7,18,60,0,22,13,1,0,0,0.048974359,0.568306011,1,0.407103825,0.943037975,0.023718439,0,31,0,0,0,3Zg4NWjDx3Bc56uAW,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,2,2,Kitzbuel,16,3,2,0.125,0,5.333333333,7294,5.467,2,1,3,15,0,0,0,0,0,0,0.006238859,0,0,0,0,0,0,1,0,0,14,0,KxKbQ3z9DYG9Bujeo,,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,2
0,1,2,1,Andorra,13,6,0,0,0,2.166666667,7805,5.477166667,2,2,4,12,41,2,14,8,0.171428571,0,0.001782531,0.034230769,0.442622951,0.778846154,0.295081967,0.683544304,0.017597552,0.133333333,23,4,13,0,YEJKCmL8JEAbjAjF8,,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
1,1,2,3,Gastein,15,0,1,0.066666667,0,15,6796,5.5873,2,1,2,11,0,0,0,0,0.121212121,0.571428571,0.002454992,0,0,0,0,1,0,1,0,0,14,2,c4ti4T2jjSi6EKqEo,,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0
0,1,2,1,Andorra,13,6,0,0,0,2.166666667,7805,5.645616667,2,1,4,9,0,0,0,0,0.114285714,0,0.002673797,0,0,0,0,0,0,1,0,0,13,0,cCBBZpJBKQ6MDE9hk,,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
0,1,2,3,Gastein,15,0,15,1,0,15,6796,5.664533333,2,1,4,11,36,0,0,6,1,0,0,0.034589344,0,0,0,1,0.000891266,0,1,0,0,0,odbAzNEBbSGuBiA9T,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,2,3,Gastein,15,0,15,1,0,15,6796,5.67635,2,1,1,19,36,0,0,4,1,0,0,0.033559023,0,0,0,1,0.000891266,0,1,0,0,0,pxPdY2kmaWGMLPKjA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,2,2,Kitzbuel,16,3,0,0,0.333333333,5.333333333,7294,5.688133333,2,1,3,16,41,0,5,4,0.060606061,0.714285714,0.003273322,0.036336213,0.841911765,1,0.117647059,0.744186047,0.006509357,0,8,0,16,1,ynsHiu6Ba3rKhkvYe,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
1,1,2,3,Gastein,15,0,3,0.2,0,15,6796,5.710166667,2,1,4,9,34,2,0,2,0,0.173913043,0.007014809,0.02929055,0,0,0,1,0.000891266,0.057142857,1,2,12,2,u5rdBxZwMqkgzNJSE,,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0
1,1,2,2,Kitzbuel,16,3,1,0.0625,1,5.333333333,7294,5.811683333,2,1,4,9,43,2,5,9,0,1,0.006546645,0.038255862,0.797794118,0.947598253,0.117647059,0.744186047,0.009764036,0.060606061,12,2,15,3,nHNyYX6XbhAAoncDo,,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0
1,1,2,1,Andorra,13,6,6,0.461538462,0,2.166666667,7805,5.823216667,2,1,3,12,38,2,4,12,0.433333333,0,0.00233827,0.030641026,0.532786885,0.9375,0.073770492,0.170886076,0.00841622,0.066666667,11,2,7,0,WBPJwkTNPpwXJFyLa,,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,2,3,Gastein,15,0,15,1,0,15,6796,5.859216667,2,1,1,10,33,1,0,4,1,0,0,0.03046806,0,0,0,1,0.000891266,0.028571429,1,1,0,0,Q8zLdJYQY5B5W3P6A,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,2,2,Kitzbuel,16,3,16,1,0,5.333333333,7294,5.872366667,2,1,3,12,20,17,2,2,1,0,0,0.012751954,0.841911765,1,0.073529412,0.465116279,0.003254679,0.515151515,4,17,0,0,arnaQuRzxbFnmJTbL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,2,1,Andorra,13,6,-2,-0.153846154,0,2.166666667,7805,5.917733333,2,1,3,12,0,0,0,0,0,0,0.004456328,0,0,0,0,0,0,1,0,0,15,0,dZXniiNjD3eStk4jY,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1,1,2,3,Gastein,15,0,15,1,0,15,6796,5.919633333,2,1,1,17,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,EqtQfAp2eQZ5LjhKq,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,2,2,Kitzbuel,16,3,3,0.1875,0.333333333,5.333333333,7294,5.999116667,2,1,1,16,38,0,2,3,0,0.695652174,0.007014809,0.033045386,0.841911765,1,0.040441176,0.255813953,0.004068348,0,5,0,13,1,GsDYpj3q2dqZmzqCg,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0
0,1,2,1,Andorra,13,6,13,1,0,2.166666667,7805,6.056566667,2,1,3,12,57,0,20,13,1,0,0,0.045512821,0.568306011,1,0.368852459,0.85443038,0.023718439,0,31,0,0,0,XX9tSxkZtaXtbvpaN,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,2,2,Kitzbuel,16,3,3,0.1875,1,5.333333333,7294,6.149366667,2,1,1,8,37,1,4,5,0,0.869565217,0.006235386,0.031948444,0.790441176,0.938864629,0.084558824,0.534883721,0.005695688,0.03030303,7,1,13,3,g4xesbw2nR9bWa53s,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0
0,1,2,2,Kitzbuel,16,3,1,0.0625,0,5.333333333,7294,6.302616667,2,1,1,9,0,0,0,0,0.057142857,0,0.001782531,0,0,0,0,0,0,1,0,0,15,0,WFWFQkr3GAfbxgfgd,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1,1,2,1,Andorra,13,6,13,1,0,2.166666667,7805,6.316333333,2,1,1,14,37,0,4,10,1,0,0,0.030384615,0.568306011,1,0.073770492,0.170886076,0.006120888,0,8,0,0,0,kNojjRdxrbLHZ9RsZ,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,2,3,Gastein,15,0,2,0.133333333,0,15,6796,6.36725,2,1,2,10,34,2,0,3,0,0.173913043,0.007014809,0.02929055,0,0,0,1,0,0.057142857,0,2,13,2,M8JXe6YnJiKcDCJbc,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0
1,1,2,3,Gastein,15,0,-1,-0.066666667,0,15,6796,6.588583333,2,1,3,12,0,0,0,0,0,0.571428571,0.003273322,0,0,0,0,1,0,1,0,0,16,2,Jrmo9dKWAELZWC6NP,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0
1,1,2,3,Gastein,15,0,15,1,0,15,6796,6.688533333,2,1,1,8,32,3,0,4,1,0,0,0.030909626,0,0,0,1,0.000891266,0.085714286,1,3,0,0,K6eLwjqZGr6qYNqbX,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,2,2,Kitzbuel,16,3,1,0.0625,0,5.333333333,7294,6.831366667,2,1,4,10,29,4,0,0,0,0,0.004456328,0.027012203,0.713235294,0.847161572,0,0,0,0.121212121,0,4,15,0,MozfDNMXKYi236c5Z,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
0,1,2,2,Kitzbuel,16,3,1,0.0625,0,5.333333333,7294,6.963266667,2,1,3,18,29,4,0,0,0,0,0.003565062,0.026737968,0.713235294,0.847161572,0,0,0,0.121212121,0,4,15,0,bxhSDBWDYfcBhcGFm,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1,1,2,1,Andorra,13,6,1,0.076923077,0,2.166666667,7805,6.996083333,2,1,2,18,62,0,22,16,0.121212121,0,0.000818331,0.051282051,0.568306011,1,0.407103825,0.943037975,0.026013772,0,34,0,12,0,Fg7czGHDdYqBzNimW,,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,1,2,3,Gastein,15,0,3,0.2,0,15,6796,7.261783333,2,1,1,9,36,0,0,4,0.066666667,0.173913043,0.009353079,0.0338534,0,0,0,1,0.000891266,0,1,0,12,2,WAGAgPQg8oSn5mm7s,,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1
1,1,2,2,Kitzbuel,16,3,1,0.0625,0,5.333333333,7294,7.3035,2,1,7,19,37,2,4,2,0,0,0.005347594,0.033182504,0.786764706,0.934497817,0.084558824,0.534883721,0.004882018,0.060606061,6,2,15,0,E6AqaBxFdbpagi998,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1,1,2,3,Gastein,15,0,15,1,0,15,6796,7.315266667,2,1,1,21,35,0,0,4,1,0,0,0.033264645,0,0,0,1,0.000891266,0,1,0,0,0,P3L5PXXYqLcND5T49,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,2,1,Andorra,13,6,13,1,0,2.166666667,7805,7.39585,2,1,2,18,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,CMsNe4DCrPjhbvA7q,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,2,2,Kitzbuel,16,3,16,1,0,5.333333333,7294,7.413366667,2,1,3,10,39,0,3,4,1,0,0,0.034279446,0.841911765,1,0.073529412,0.465116279,0.004882018,0,6,0,0,0,xwGM7kzi6NJ2GPvnR,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
